runid,dataset,alg,lambd,eta,M,K,T,local_batch,seed,record_intvl,final_loss,best_loss
0610T001324Z_jJUsai,epsilon,3,0.0001,0.02,2,16,4096,1,1,512,0.8862620945730655,0.8862620945730655
0610T000158Z_yI1kIt,epsilon,3,0.0001,50,1,4,4096,1,1,512,1.2196283442605442,0.8911376688840524
0609T235713Z_y8WRrh,epsilon,3,0.0001,0.5,512,2,4096,1,1,512,0.6957295426457955,0.6957295426457955
0609T225745Z_85w4SW,epsilon,4,0.0001,2,512,256,4096,1,1,512,0.8136029339853905,0.8136029339853905
0517T001039Z_qOKP9w,epsilon,0,0.0001,10,8,512,4096,1,1,16,0.5501168273687916,0.5393843226634438
0517T004707Z_Uk5Y2Z,epsilon,0,0.0001,0.5,256,256,4096,1,1,16,0.6114740569215493,0.6114740569215493
0517T132010Z_XE2Xyr,epsilon,0,0.0001,0.01,4096,8,4096,1,1,16,0.8714943428026252,0.8714943428026252
0517T104705Z_0oU8Ya,epsilon,1,0.0001,5,8,1,4096,1,1,16,0.9799737732545908,0.8911376688840524
0517T175005Z_NuMX59,epsilon,1,0.0001,0.05,4096,512,4096,1,1,16,0.7145421650727626,0.7145421650727626
0610T004449Z_MTHMe1,epsilon,4,0.0001,0.2,4096,1,4096,1,1,512,0.4714039653114593,0.4713955472417751
0517T005140Z_OG1Gia,epsilon,1,0.0001,1,256,128,4096,1,1,16,0.4719164538801378,0.4719164538801378
0517T033433Z_WX6w9v,epsilon,0,0.0001,10,1,4,4096,1,1,16,0.8714857843640094,0.8714857843640094
0517T025636Z_6IXnUG,epsilon,0,0.0001,0.5,128,2,4096,1,1,16,0.6114294890970047,0.6114294890970047
0610T111927Z_0nQJxs,epsilon,1,0.0001,50,4096,2,4096,1,1,512,1.369500562438371,0.8911376688840534
0517T021533Z_qJddrX,epsilon,0,0.0001,1,64,1,4096,1,1,16,0.5328858508162233,0.5328858508162233
0610T005824Z_557qYn,epsilon,4,0.0001,5,8,2,4096,1,1,512,0.6546738801739068,0.6310280243824115
0610T014349Z_p20vcp,epsilon,4,0.0001,0.2,8,32,4096,1,1,512,0.6749277829704887,0.6749277829704887
0517T011349Z_ACx4rI,epsilon,1,0.0001,0.002,16,128,4096,1,1,16,0.8440656608203949,0.8440656608203949
0517T105901Z_BSSJst,epsilon,1,0.0001,10,2,2,4096,1,1,16,4.85835885122901,0.8911376688840524
0610T001356Z_zlWbXS,epsilon,3,0.0001,10,128,2,4096,1,1,512,0.4725123298341747,0.4725123298341747
0517T174358Z_M18tdl,epsilon,0,0.0001,1,4096,64,4096,1,1,16,0.532602295979041,0.532602295979041
0516T234812Z_rlB44O,epsilon,0,0.0001,0.2,16,256,4096,1,1,16,0.7200832766979447,0.7200832766979447
0517T031946Z_g0WAIE,epsilon,1,0.0001,0.002,512,2,4096,1,1,16,0.5084369807510667,0.5084369807510667
0610T000042Z_FbuB9t,epsilon,3,0.0001,10,16,2,4096,1,1,512,0.4787337790413311,0.4786225000102508
0610T014149Z_8T9GPZ,epsilon,4,0.0001,0.2,32,128,4096,1,1,512,0.8538526007909804,0.8538526007909804
0610T014858Z_2SIL7F,epsilon,4,0.0001,0.1,64,64,4096,1,1,512,0.8289160320460279,0.8289160320460279
0610T054459Z_6p5paR,epsilon,4,0.0001,0.05,2,256,4096,1,1,512,0.8849265854538197,0.8849265854538197
0610T003242Z_XUpGjv,epsilon,3,0.0001,2,512,128,4096,1,1,512,0.8638900086690333,0.8638900086690333
0610T010325Z_iCmSok,epsilon,4,0.0001,1,2048,2,4096,1,1,512,0.4715181016196637,0.4715069274562158
0610T054452Z_yhXM3D,epsilon,4,0.0001,0.1,4,256,4096,1,1,512,0.8811684263595329,0.8811684263595329
0610T054642Z_64fWZE,epsilon,4,0.0001,0.2,4096,256,4096,1,1,512,0.8771601461753971,0.8771601461753971
0610T013206Z_s9lRnH,epsilon,4,0.0001,2,2,1,4096,1,1,512,2.1517219910229106,0.8911376688840524
0610T005615Z_a1WCm7,epsilon,3,0.0001,10,128,128,4096,1,1,512,0.7985057879640567,0.7985057879640567
0517T005434Z_AxLDEI,epsilon,1,0.0001,0.05,1024,512,4096,1,1,16,0.7145531543756631,0.7145531543756631
0517T032103Z_DZyDXy,epsilon,0,0.0001,0.1,64,16,4096,1,1,16,0.7812379772915223,0.7812379772915223
0610T011527Z_HZ0CGZ,epsilon,3,0.0001,0.02,64,128,4096,1,1,512,0.8904047652393621,0.8904047652393621
0610T112345Z_UzgDSq,epsilon,0,0.0001,20,64,32,4096,1,1,512,0.5787382755602618,0.5223605456120715
0517T030305Z_Q5fNDF,epsilon,1,0.0001,0.1,128,16,4096,1,1,16,0.4727062362178428,0.4727062362178428
0517T025818Z_HJrrJ7,epsilon,0,0.0001,1,4,16,4096,1,1,16,0.5418060951921942,0.5418060951921942
0517T031518Z_2FcRRM,epsilon,0,0.0001,0.5,128,1,4096,1,1,16,0.6114353803444752,0.6114353803444752
0517T102734Z_bCSH5E,epsilon,1,0.0001,2,128,64,4096,1,1,16,0.4729056374650026,0.4727904674459783
0517T031344Z_pOvgvW,epsilon,0,0.0001,2,256,8,4096,1,1,16,0.4864368125235509,0.4864368125235509
0610T054420Z_uoyJBv,epsilon,4,0.0001,0.01,64,256,4096,1,1,512,0.8896143613224905,0.8896143613224905
0610T012536Z_pQd2EM,epsilon,4,0.0001,0.2,512,32,4096,1,1,512,0.6733621532899011,0.6733621532899011
0610T010313Z_tdv32m,epsilon,4,0.0001,1,128,2,4096,1,1,512,0.4748011286055224,0.4746287171786028
0610T012318Z_gS8DfA,epsilon,4,0.0001,50,64,32,4096,1,1,512,0.7933700970035412,0.6773827963880819
0610T000807Z_eeJjfd,epsilon,3,0.0001,2,64,4,4096,1,1,512,0.6114935945046419,0.6114935945046419
0517T162915Z_Nz2KD9,epsilon,0,0.0001,0.2,4096,256,4096,1,1,16,0.7198032094751654,0.7198032094751654
0516T235144Z_HjGm8k,epsilon,0,0.0001,2,4,128,4096,1,1,16,0.5014968814069345,0.5014968814069345
0517T023932Z_pAFE8M,epsilon,0,0.0001,2,16,8,4096,1,1,16,0.4888637663175377,0.4888637663175377
0610T015347Z_hWxz3D,epsilon,4,0.0001,0.001,8192,128,4096,1,1,512,0.8905210497565647,0.8905210497565647
0517T000555Z_6EwxSE,epsilon,1,0.0001,0.02,2,16,4096,1,1,16,0.5263020826609233,0.5263020826609233
0517T010634Z_YhDtdm,epsilon,0,0.0001,5,2,8,4096,1,1,16,0.5616261074647709,0.5573170449436264
0610T005632Z_hiiYrg,epsilon,4,0.0001,1,4096,4,4096,1,1,512,0.4713551828045908,0.4713543902934834
0610T001130Z_fm4D0b,epsilon,3,0.0001,0.5,1,16,4096,1,1,512,0.8453828369553078,0.8453828369553078
0517T002928Z_0CM0rt,epsilon,0,0.0001,10,2,256,4096,1,1,16,0.7738037838522672,0.6680097384267131
0610T001510Z_LBJwWc,epsilon,3,0.0001,0.02,128,4,4096,1,1,512,0.878791239230929,0.878791239230929
0517T103857Z_H42B4r,epsilon,1,0.0001,5,256,2,4096,1,1,16,0.480703602313349,0.4775160998270424
0517T012437Z_Ss691L,epsilon,0,0.0001,1,128,64,4096,1,1,16,0.5326291875832235,0.5326291875832235
0517T014518Z_nysnF7,epsilon,0,0.0001,2,1,16,4096,1,1,16,0.5858084649371506,0.5444401091404191
0517T020008Z_azAzy1,epsilon,1,0.0001,0.005,8,1,4096,1,1,16,0.4927675107906442,0.485326668736788
0610T000007Z_xic7Bl,epsilon,3,0.0001,2,8192,4,4096,1,1,512,0.6114816813813458,0.6114816813813458
0517T003924Z_PDk050,epsilon,0,0.0001,1,8,128,4096,1,1,16,0.5401569358077482,0.5401569358077482
0610T014504Z_WmkvQ1,epsilon,4,0.0001,10,512,32,4096,1,1,512,0.4716031103542824,0.4716031103542824
0610T012916Z_LBFcmH,epsilon,4,0.0001,20,8192,16,4096,1,1,512,0.47848844750018,0.4784096784900002
0517T002317Z_5A7TiQ,epsilon,1,0.0001,0.2,1024,2,4096,1,1,16,0.47159469409937704,0.4715681155257483
0516T235049Z_G8eF9R,epsilon,0,0.0001,0.01,2,256,4096,1,1,16,0.8715664075768834,0.8715664075768834
0610T000026Z_gVtS9x,epsilon,3,0.0001,1,16,2,4096,1,1,512,0.6122311231416349,0.6122311231416349
0610T014150Z_1rAfFx,epsilon,4,0.0001,2,1024,8,4096,1,1,512,0.4714526620568017,0.471448308933941
0517T002311Z_EJZXkm,epsilon,1,0.0001,0.002,1024,128,4096,1,1,16,0.843958689797062,0.843958689797062
0609T225740Z_UWF6Pk,epsilon,4,0.0001,2,128,256,4096,1,1,512,0.813505566942927,0.813505566942927
0610T004922Z_YTy4Hn,epsilon,3,0.0001,50,2048,16,4096,1,1,512,1.1433567927301462,0.8911376688840524
0517T103600Z_7Ilt92,epsilon,1,0.0001,10,512,32,4096,1,1,16,0.4851630740146645,0.482369003899837
0517T002404Z_rsbCkf,epsilon,1,0.0001,0.5,4,4,4096,1,1,16,0.5754745944296897,0.5626887611785087
0517T010125Z_eX1mhD,epsilon,1,0.0001,0.02,2,256,4096,1,1,16,0.7472675743190201,0.7472675743190201
0610T013056Z_hdVfVB,epsilon,4,0.0001,2,4,32,4096,1,1,512,0.4985650822998312,0.4985650822998312
0517T004014Z_SrstQE,epsilon,0,0.0001,0.01,64,128,4096,1,1,16,0.8714817539738544,0.8714817539738544
0610T014222Z_ImGg8M,epsilon,4,0.0001,0.01,4096,16,4096,1,1,512,0.8035729864599529,0.8035729864599529
0517T004148Z_kn8gzu,epsilon,1,0.0001,0.05,16,4,4096,1,1,16,0.4774518495079794,0.4774518495079794
0610T001508Z_XV9hGL,epsilon,3,0.0001,0.01,1024,16,4096,1,1,512,0.8884490678093121,0.8884490678093121
0610T015917Z_oOJYRf,epsilon,4,0.0001,0.02,256,128,4096,1,1,512,0.882681695215574,0.882681695215574
0610T004450Z_y717PI,epsilon,3,0.0001,0.2,8,128,4096,1,1,512,0.8854951938514954,0.8854951938514954
0610T001718Z_R5c1Bm,epsilon,3,0.0001,0.005,512,128,4096,1,1,512,0.8909481901223616,0.8909481901223616
0610T000716Z_mail3k,epsilon,3,0.0001,0.01,512,32,4096,1,1,512,0.8897092392996291,0.8897092392996291
0517T030126Z_EaM60H,epsilon,0,0.0001,1,1,8,4096,1,1,16,0.5900947857338275,0.5709275447517107
0609T235730Z_N8P8Ov,epsilon,3,0.0001,1,4,1,4096,1,1,512,0.5416439480358443,0.5416439480358443
0610T005106Z_9llrtE,epsilon,4,0.0001,0.05,256,1,4096,1,1,512,0.4725318350961388,0.4720583231674387
0516T235145Z_OQhMX4,epsilon,0,0.0001,0.01,16,512,4096,1,1,16,0.8714940894729493,0.8714940894729493
0517T030750Z_UDsp1Z,epsilon,1,0.0001,0.01,4,2,4096,1,1,16,0.4924829692709671,0.4924829692709671
0517T165952Z_5K4b67,epsilon,0,0.0001,10,2048,4,4096,1,1,16,0.4735812343851646,0.4734522904948769
0610T005940Z_3QLAi5,epsilon,4,0.0001,0.5,128,1,4096,1,1,512,0.4778076900113935,0.4757762988514753
0517T002734Z_EpdvmT,epsilon,0,0.0001,2,1024,128,4096,1,1,16,0.4862560474856079,0.4862560474856079
0516T235249Z_0mRig1,epsilon,1,0.0001,1,32,256,4096,1,1,16,0.4748284496968944,0.4748284496968944
0517T011156Z_QCKldW,epsilon,1,0.0001,0.02,128,256,4096,1,1,16,0.7443029850809393,0.7443029850809393
0517T104605Z_LSxXVf,epsilon,1,0.0001,5,64,8,4096,1,1,16,0.4897865317709129,0.4863509476046178
0517T003937Z_ugrPcL,epsilon,1,0.0001,0.5,4,512,4096,1,1,16,0.5057667653988251,0.5057667653988251
0517T103105Z_Cz58Dw,epsilon,1,0.0001,10,512,256,4096,1,1,16,0.4895953678464799,0.4861124745297166
0610T002933Z_4velOK,epsilon,3,0.0001,1,32,32,4096,1,1,512,0.8446985332766362,0.8446985332766362
0610T012117Z_n2dgyW,epsilon,4,0.0001,0.5,1024,2,4096,1,1,512,0.4717123528569643,0.4716334723329771
0610T130702Z_cjXaUm,epsilon,1,0.0001,50,128,128,4096,1,1,512,0.7593538345457314,0.7040103342358253
0516T235655Z_5xbSWw,epsilon,0,0.0001,0.2,4,64,4096,1,1,16,0.7213871767995079,0.7213871767995079
0517T003144Z_2c10fM,epsilon,0,0.0001,5,2,512,4096,1,1,16,0.5735343900548867,0.5595562944732341
0610T011359Z_UUgDcR,epsilon,4,0.0001,1,8,16,4096,1,1,512,0.4912477106504228,0.4862303294432626
0610T014003Z_3t7F1E,epsilon,4,0.0001,0.001,512,8,4096,1,1,512,0.8461690981484282,0.8461690981484282
0517T002245Z_4f2SgB,epsilon,1,0.0001,0.1,16,1,4096,1,1,16,0.4949605543340497,0.4895110649134733
0517T105017Z_9T9aka,epsilon,1,0.0001,5,512,4,4096,1,1,16,0.4744548542642986,0.4741936038924132
0609T225705Z_f8Tuu7,epsilon,4,0.0001,2,32,256,4096,1,1,512,0.8134739043646368,0.8134739043646368
0610T012335Z_XUHRmE,epsilon,4,0.0001,0.2,8192,64,4096,1,1,512,0.7878087746055338,0.7878087746055338
0517T000236Z_xgIpng,epsilon,1,0.0001,0.1,256,256,4096,1,1,16,0.5770762013773428,0.5770762013773428
0610T054315Z_nvN5pJ,epsilon,4,0.0001,0.02,64,256,4096,1,1,512,0.8882529409805842,0.8882529409805842
0609T235713Z_gQFqvZ,epsilon,3,0.0001,0.005,2,1,4096,1,1,512,0.8786846255204717,0.8786846255204717
0517T002535Z_MbHWwS,epsilon,1,0.0001,0.005,256,16,4096,1,1,16,0.6214240199234524,0.6214240199234524
0610T004059Z_h6ilfw,epsilon,4,0.0001,0.2,1,1,4096,1,1,512,1.4316553507421612,0.8911376688840524
0517T103032Z_4dwGC3,epsilon,1,0.0001,2,4,64,4096,1,1,16,0.5227735537138514,0.5177858541939682
0516T234952Z_zwFt4M,epsilon,0,0.0001,0.1,2,2,4096,1,1,16,0.7824572995245062,0.7824572995245062
0516T234932Z_hDN4ev,epsilon,0,0.0001,0.05,1,8,4096,1,1,16,0.8259952498292431,0.8259952498292431
0610T001520Z_7iLaO5,epsilon,3,0.0001,0.001,1024,32,4096,1,1,512,0.8909852664375276,0.8909852664375276
0517T014532Z_qLgRv3,epsilon,0,0.0001,5,16,8,4096,1,1,16,0.4805388244515509,0.4804726008116406
0610T013401Z_4atlYS,epsilon,4,0.0001,5,2048,64,4096,1,1,512,0.4965542180291515,0.4965542180291515
0610T011332Z_4eDGFy,epsilon,4,0.0001,0.05,1,4,4096,1,1,512,0.5716397875946825,0.5645828814679361
0609T235631Z_vk46YT,epsilon,3,0.0001,0.2,4096,1,4096,1,1,512,0.7197888255816667,0.7197888255816667
0517T104523Z_Zq01Fz,epsilon,1,0.0001,2,1024,4,4096,1,1,16,0.4721437104578325,0.4719399268349134
0610T001336Z_ZOt2jp,epsilon,3,0.0001,5,128,2,4096,1,1,512,0.4797246682941799,0.4797246682941799
0517T001319Z_AIqLA8,epsilon,1,0.0001,0.1,512,8,4096,1,1,16,0.4715451101002111,0.4715451101002111
0610T054546Z_r9Om5Y,epsilon,4,0.0001,0.1,2048,256,4096,1,1,512,0.881262498131223,0.881262498131223
0610T003402Z_JF8EaW,epsilon,3,0.0001,50,256,4,4096,1,1,512,1.1761757293419115,0.8911376688840524
0517T001910Z_cPs2d0,epsilon,1,0.0001,0.05,1,512,4096,1,1,16,0.7215527529714991,0.7215527529714991
0517T122941Z_T52mCI,epsilon,0,0.0001,0.1,4096,1,4096,1,1,16,0.7814314963447758,0.7814314963447758
0610T003856Z_GITBSL,epsilon,4,0.0001,0.01,512,2,4096,1,1,512,0.4795335475375575,0.4795335475375575
0517T003743Z_qMVXO9,epsilon,0,0.0001,0.5,8,256,4096,1,1,16,0.6155132502326938,0.6155132502326938
0610T015330Z_ae1nYT,epsilon,4,0.0001,0.1,2048,64,4096,1,1,512,0.8288780608457434,0.8288780608457434
0610T000710Z_KbIpSf,epsilon,3,0.0001,0.005,32,8,4096,1,1,512,0.8884553384567984,0.8884553384567984
0517T024811Z_fjAhyP,epsilon,0,0.0001,2,32,8,4096,1,1,16,0.4877831019008238,0.4877831019008238
0610T014254Z_cpAz5n,epsilon,4,0.0001,0.05,2048,64,4096,1,1,512,0.8546235361233036,0.8546235361233036
0610T015747Z_jVF9uB,epsilon,4,0.0001,0.002,8,128,4096,1,1,512,0.8899119463086381,0.8899119463086381
0610T000722Z_4q2mzp,epsilon,3,0.0001,0.1,1024,8,4096,1,1,512,0.8680566244310661,0.8680566244310661
0609T225800Z_E3rtwT,epsilon,3,0.0001,5,32,256,4096,1,1,512,0.8588238840399725,0.8588238840399725
0517T021318Z_etZrVC,epsilon,1,0.0001,1,1,16,4096,1,1,16,0.8815924452802353,0.8267346117017522
0610T013233Z_eOuDNA,epsilon,4,0.0001,2,1,64,4096,1,1,512,0.5979501545870397,0.5979501545870397
0517T103741Z_agIS8w,epsilon,1,0.0001,2,16,1,4096,1,1,16,0.5698732043074619,0.5657865033242548
0517T011457Z_Bj2NS3,epsilon,0,0.0001,1,2,1,4096,1,1,16,0.5511479480510688,0.5511479480510688
0609T235830Z_ciEEsa,epsilon,3,0.0001,10,512,2,4096,1,1,512,0.472173148753312,0.472173148753312
0610T010321Z_yzOQGF,epsilon,4,0.0001,20,2048,2,4096,1,1,512,0.4791273995361984,0.4750768108047586
0610T111747Z_iVJBrB,epsilon,0,0.0001,50,64,8,4096,1,1,512,0.7617020864210006,0.5989928589183084
0517T003355Z_TpH8nw,epsilon,0,0.0001,0.05,1,256,4096,1,1,16,0.8259952498292431,0.8259952498292431
0610T002413Z_jAo9ml,epsilon,3,0.0001,0.2,512,128,4096,1,1,512,0.8854602992967606,0.8854602992967606
0517T185933Z_dnSip1,epsilon,1,0.0001,0.05,4096,16,4096,1,1,16,0.4762621869559554,0.4762621869559554
0610T012840Z_38lTTs,epsilon,4,0.0001,10,16,16,4096,1,1,512,0.4823332148086963,0.4821874319847134
0610T001702Z_7O2SkL,epsilon,3,0.0001,0.001,1,128,4096,1,1,512,0.8911018191876509,0.8911018191876509
0610T011017Z_j2uqKV,epsilon,4,0.0001,0.005,512,4,4096,1,1,512,0.6227024792865821,0.6227024792865821
0517T102534Z_w33Ops,epsilon,1,0.0001,5,4,128,4096,1,1,16,0.5433277193500382,0.5433277193500382
0610T011655Z_aaZnvK,epsilon,4,0.0001,0.002,32,16,4096,1,1,512,0.8680737078494319,0.8680737078494319
